P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Carrera_Target,Satisfaccion
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,c,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
a,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,e,d,d,d,Gestión y Dirección,4
d,d,d,d,a,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,b,d,d,d,d,d,e,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,e,c,d,d,d,d,d,b,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,b,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,a,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,a,b,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,b,d,b,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,Gestión y Dirección,5
c,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
c,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,b,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
c,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,Gestión y Dirección,5
c,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,Gestión y Dirección,5
d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,e,d,d,d,b,d,d,d,d,d,d,d,a,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,b,d,c,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,Gestión y Dirección,5
e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,e,Gestión y Dirección,4
d,d,d,d,d,d,e,d,d,d,e,d,d,d,d,d,d,d,c,d,Gestión y Dirección,5
b,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,b,d,d,d,e,b,d,d,d,d,c,d,d,d,d,d,d,d,Gestión y Dirección,4
b,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,c,e,d,d,d,a,d,d,d,d,d,d,d,e,d,d,d,d,d,Gestión y Dirección,4
d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,e,d,d,d,Gestión y Dirección,5
d,d,d,e,e,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
a,d,d,d,d,d,a,d,d,d,d,d,e,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,e,d,d,d,d,e,d,d,d,d,c,b,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,Gestión y Dirección,4
d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,e,d,d,b,d,e,d,d,d,a,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,e,d,d,d,d,d,b,d,a,d,c,d,d,Gestión y Dirección,5
d,e,d,d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
a,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,Gestión y Dirección,5
d,d,d,d,b,a,d,d,d,d,d,d,d,d,d,c,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,e,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,c,d,d,d,c,d,d,d,d,b,d,d,Gestión y Dirección,4
d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
e,e,d,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,d,d,e,Ingeniería Industrial,5
d,e,e,e,e,b,e,e,d,e,e,e,d,e,e,e,d,d,e,e,Ingeniería Industrial,4
a,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,d,e,e,e,d,e,e,c,e,e,b,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,d,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,d,e,b,e,b,e,e,e,e,e,c,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,b,e,e,e,e,a,e,e,d,e,e,e,c,d,Ingeniería Industrial,5
e,e,e,b,e,e,d,e,e,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,e,d,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,e,e,e,e,b,e,e,a,e,d,e,e,e,e,e,a,e,e,Ingeniería Industrial,4
e,e,d,e,d,e,e,e,d,e,e,e,d,e,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,d,e,e,e,e,e,e,e,e,d,e,e,e,c,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,c,e,e,e,e,e,d,Ingeniería Industrial,5
d,e,e,e,e,e,e,e,c,e,e,e,e,d,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,d,Ingeniería Industrial,4
e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,a,Ingeniería Industrial,5
d,e,c,e,b,e,e,e,b,e,e,e,e,d,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,d,e,e,d,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,d,b,d,e,d,e,e,e,e,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,4
c,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,d,e,Ingeniería Industrial,4
e,d,e,e,e,c,e,a,e,e,e,e,e,e,d,d,e,e,d,e,Ingeniería Industrial,4
e,e,e,d,e,e,e,a,e,e,e,e,e,e,d,d,e,e,e,d,Ingeniería Industrial,5
e,e,d,e,e,c,d,e,e,e,d,d,e,e,e,e,d,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,a,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,d,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,b,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,d,e,e,d,e,e,e,e,e,d,d,e,e,Ingeniería Industrial,5
d,e,e,e,e,e,e,e,e,b,e,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,d,e,e,e,d,e,e,e,e,e,c,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,d,e,e,e,e,a,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,a,e,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
d,e,e,e,a,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,e,d,e,d,e,e,e,e,e,e,e,e,e,d,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,c,e,e,b,e,e,e,e,e,e,b,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,d,e,e,e,d,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,d,d,d,e,d,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,4
e,d,e,e,e,e,e,e,e,e,d,e,e,e,d,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,d,e,a,e,e,e,e,e,Ingeniería Industrial,5
b,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,d,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,c,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
a,e,e,e,e,e,e,d,e,e,e,e,e,e,d,e,e,e,d,e,Ingeniería Industrial,4
c,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,c,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,d,b,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,d,e,d,e,b,Ingeniería Industrial,5
e,e,e,e,d,d,e,e,e,e,d,e,c,e,e,e,e,d,e,e,Ingeniería Industrial,4
e,e,e,e,d,e,e,e,d,e,e,e,e,e,e,e,e,d,e,d,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,d,e,e,d,d,e,e,e,e,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,c,e,e,e,e,e,e,e,d,e,e,e,e,d,e,d,e,d,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,c,b,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,b,e,e,e,e,e,d,e,e,e,d,e,e,d,e,e,e,e,e,Ingeniería Industrial,5
d,d,d,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,c,e,Ingeniería Industrial,5
e,e,e,e,e,e,b,d,e,e,d,e,e,e,b,e,e,e,e,d,Ingeniería Industrial,5
a,e,e,e,e,e,e,e,e,e,e,a,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
c,e,e,d,e,e,b,e,e,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,d,e,e,e,e,e,e,e,e,d,e,e,d,e,e,e,e,d,e,Ingeniería Industrial,4
e,e,e,e,e,b,e,e,e,e,e,a,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,b,e,e,e,e,e,d,e,e,e,e,e,e,e,a,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,c,e,d,e,e,d,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,d,b,e,e,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,5
a,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,d,e,Ingeniería Industrial,4
e,d,e,e,e,e,d,e,e,e,e,d,e,e,e,d,d,c,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,d,e,b,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,d,e,e,e,e,e,e,d,e,e,b,e,e,e,e,e,Ingeniería Industrial,5
e,b,e,c,d,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,d,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,c,e,e,e,e,e,e,e,b,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
a,e,e,e,e,e,e,e,d,e,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
d,e,e,e,e,e,e,d,e,e,d,e,e,e,e,e,e,e,e,d,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,a,e,e,e,e,d,e,e,Ingeniería Industrial,4
d,e,e,e,e,e,e,e,e,e,e,d,e,e,e,a,d,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,d,e,e,e,d,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,c,d,d,e,e,d,e,e,e,e,e,e,e,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,d,e,e,e,b,e,e,e,e,e,e,e,e,e,e,e,e,b,Ingeniería Industrial,4
e,e,b,e,e,e,e,d,e,e,e,e,d,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,d,d,c,d,e,e,e,e,b,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,d,e,e,e,e,e,e,d,c,d,e,d,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,c,d,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,d,e,e,e,c,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,d,e,e,e,e,e,e,d,e,e,d,e,e,Ingeniería Industrial,4
e,e,e,e,a,d,e,d,d,e,e,d,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,d,e,b,e,e,e,e,d,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,d,Ingeniería Industrial,5
e,e,e,e,a,e,e,e,e,e,e,e,e,e,e,b,e,d,e,e,Ingeniería Industrial,5
e,e,e,e,b,e,e,e,c,e,e,e,e,e,c,e,d,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,b,e,e,e,e,e,e,a,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,d,e,e,b,e,c,e,e,e,e,e,e,d,Ingeniería Industrial,5
e,d,d,e,e,e,e,e,d,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,c,e,e,a,e,e,e,d,d,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,a,e,e,e,e,e,e,e,c,e,e,a,e,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,c,e,e,e,e,e,e,e,d,e,b,Ingeniería Industrial,5
d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,c,e,e,e,e,d,e,e,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,4
e,b,e,e,d,e,e,e,e,d,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,d,e,e,e,e,e,e,e,e,d,e,e,e,c,e,e,e,e,Ingeniería Industrial,5
d,e,e,e,e,d,e,e,a,e,e,e,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,c,e,e,e,e,e,e,a,e,e,e,c,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,c,e,e,e,e,e,e,e,e,e,e,e,e,d,b,a,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,d,e,e,e,e,e,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,d,e,d,e,e,d,e,e,d,e,e,e,e,d,e,e,d,c,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
d,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,d,e,e,e,e,b,e,d,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,a,e,e,b,b,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,4
e,b,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,d,Ingeniería Industrial,4
e,d,e,d,d,e,e,d,e,d,e,e,e,e,a,e,e,e,e,e,Ingeniería Industrial,4
e,d,e,d,d,e,e,e,e,e,d,e,e,b,e,d,d,e,e,d,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,e,e,e,c,e,e,e,e,e,e,e,Ingeniería Industrial,5
c,d,e,e,e,e,e,e,e,e,e,e,e,c,d,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
d,e,e,e,d,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,c,e,e,e,e,e,e,e,e,b,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,d,e,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,d,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,d,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,d,e,e,Ingeniería Industrial,5
e,e,e,e,e,a,e,e,e,d,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
b,e,e,e,d,e,e,e,d,d,e,d,e,e,e,e,e,e,d,e,Ingeniería Industrial,4
e,d,e,e,e,e,e,e,e,e,d,e,c,e,c,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,d,e,e,c,e,e,d,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,c,e,e,e,e,e,e,e,e,c,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,b,e,c,e,d,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,c,e,e,d,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,d,e,e,e,e,e,c,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,d,e,a,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
d,e,e,e,d,e,e,e,e,e,b,e,e,e,d,d,d,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,c,e,e,Ingeniería Industrial,5
e,e,e,e,e,a,e,e,e,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
d,e,e,d,e,e,e,e,e,e,e,e,e,e,e,d,c,e,a,e,Ingeniería Industrial,5
e,e,e,d,e,d,e,e,e,b,e,e,e,e,e,e,e,d,a,e,Ingeniería Industrial,5
e,d,e,e,e,d,e,c,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
d,e,e,e,e,e,e,e,e,b,e,e,e,e,a,e,e,e,e,e,Ingeniería Industrial,4
d,d,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,e,d,e,e,e,b,e,e,e,e,e,e,c,e,Ingeniería Industrial,4
e,d,e,e,e,e,e,d,e,e,d,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
d,d,e,e,e,c,d,e,e,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,a,e,d,e,e,e,d,e,e,e,e,e,e,e,b,e,e,Ingeniería Industrial,5
d,e,e,e,e,e,e,e,e,e,e,d,d,e,d,e,e,e,e,e,Ingeniería Industrial,4
d,e,d,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,c,e,e,e,e,e,e,e,e,e,d,e,e,e,e,c,e,e,Ingeniería Industrial,5
b,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,e,d,e,e,Ingeniería Industrial,5
e,e,e,d,b,e,d,e,e,d,b,e,e,d,e,e,e,e,d,b,Ingeniería Industrial,5
e,c,e,e,e,e,e,e,e,e,e,e,a,e,e,e,e,c,a,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,e,e,d,e,e,d,e,e,d,e,e,Ingeniería Industrial,4
e,e,e,d,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,d,e,e,e,a,e,e,e,e,d,Ingeniería Industrial,5
e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,e,d,e,d,a,Ingeniería Industrial,5
e,d,e,d,e,e,e,e,e,e,e,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,b,d,e,e,e,d,e,e,e,b,e,e,e,e,e,d,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,c,e,Ingeniería Industrial,5
e,d,d,e,e,d,e,e,e,e,e,e,e,e,c,e,e,e,e,d,Ingeniería Industrial,5
e,e,e,e,e,e,b,e,e,e,e,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,e,d,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,d,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,d,e,Ingeniería Industrial,5
e,e,e,d,c,b,e,e,e,c,d,b,c,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,4
e,e,e,e,e,e,d,e,e,e,e,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,d,e,b,e,e,e,e,e,e,e,e,d,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,d,e,e,d,e,e,e,e,e,e,e,Ingeniería Industrial,4
d,d,d,d,e,e,e,c,d,b,e,e,e,e,e,e,e,b,e,e,Ingeniería Industrial,5
d,e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,d,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,e,e,e,d,e,e,e,e,d,d,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,d,e,e,e,e,d,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,e,e,e,e,e,d,e,e,e,d,e,e,e,e,e,e,e,Ingeniería Industrial,5
e,e,e,d,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,Ingeniería Industrial,5
